570052059898839040,1,800,2019-04-23 01:03:26,12,5,,G9919820190422369359139
570053192147009536,1,800,2019-04-23 01:07:56,12,5,,G9919820190422316199860
570055044422959104,1,800,2019-04-23 01:15:17,12,5,,G9919820190422234668763
570070512705732608,1,800,2019-04-23 02:16:45,12,5,,G9919820190422700603175
570125354614652928,1,800,2019-04-23 05:54:42,12,5,,G9919820190422530254388
570131270965657600,1,800,2019-04-23 06:18:12,12,5,,G9919820190422121130563
570140160075759616,1,800,2019-04-23 06:53:31,12,5,,G9919820190422689964149
570140429199081472,1,800,2019-04-23 06:54:36,12,5,,G9919820190423532755822
570142890114678784,1,800,2019-04-23 07:04:24,12,5,,G9919820190422851733434
570143513488916480,1,1300,2019-04-23 07:06:52,12,8,,G9919820190422578712774
570144291037380608,1,800,2019-04-23 07:09:56,12,5,,G9919820190422437525188
570144634018201600,1,1550,2019-04-23 07:11:18,12,9,,G9919820190422272268869
570148848970760192,1,800,2019-04-23 07:28:03,12,5,,G9919820190422120330240
570148992327876608,1,800,2019-04-23 07:28:38,12,5,,G9919820190422445129614
570149329679941632,1,1800,2019-04-23 07:29:58,12,11,,G9919820190422303692182
570149760623706112,1,800,2019-04-23 07:31:40,12,5,,G9919820190422738877497
570150528730791936,1,800,2019-04-23 07:34:46,12,5,,G9919820190422856621194
570150999725965312,1,800,2019-04-23 07:36:37,12,5,,G9919820190422596164236
570151726066171904,1,800,2019-04-23 07:39:29,12,5,,G9919820190422455238774
570152885724119040,1,800,2019-04-23 07:44:07,12,5,,G9919820190422210672424
570155762827919360,1,800,2019-04-23 07:55:32,12,5,,G9919820190422521298455
570156819742195712,1,800,2019-04-23 07:59:45,12,5,,G9919820190422591460173
570161133223149568,1,750,2019-04-23 08:16:53,12,5,,G9919820190422950645685
570162422984212480,1,800,2019-04-23 08:21:58,12,5,,G9919820190422507617369
570163039865667584,1,800,2019-04-23 08:24:28,12,5,,G9919820190422214241984
570165003936595968,1,1550,2019-04-23 08:32:16,12,9,,G9919820190422303969208
570165616535666688,1,1300,2019-04-23 08:34:41,12,8,,G9919820190422511613683
570166883114811392,1,1300,2019-04-23 08:39:43,12,8,,G9919820190422222142415
570167576299044864,1,2800,2019-04-23 08:42:28,12,17,,G9919820190422300761981
570171965331996672,1,500,2019-04-23 08:59:54,12,3,,G9919820190423593768957
570174093358268416,1,1550,2019-04-23 09:08:22,12,9,,G9919820190422420835481
570176334710439936,1,1550,2019-04-23 09:17:16,12,9,,G9919820190423243601882
570185201653645312,1,1800,2019-04-23 09:52:30,12,11,,G9919820190422107842854
570185785521733632,1,1800,2019-04-23 09:54:55,12,11,,G9919820190422415625809
570196971441094656,1,2300,2019-04-23 10:39:16,12,14,,G9919820190422167974839
570197803616174080,1,500,2019-04-23 10:42:36,12,3,,G9919820190423809237680
570207962467926016,1,1000,2019-04-23 11:22:56,12,6,,G9919820190423720704270
570208656402939904,1,500,2019-04-23 11:25:43,12,3,,G9919820190423920391631
570211214861271040,1,1000,2019-04-23 11:35:52,12,6,,G9919820190423830816678
