600482847056199680,1,800,2019-07-16 00:24:32,12,5,,G9919820190715845847604
600490745631080448,1,800,2019-07-16 00:55:54,12,5,,G9919820190715786907674
600525350488768512,1,800,2019-07-16 03:13:24,12,5,,G9919820190715782940865
600564827663892480,1,800,2019-07-16 05:50:17,12,5,,G9919820190715387655632
600580573341155328,1,800,2019-07-16 06:52:51,12,5,,G9919820190715877608136
600583155434389504,1,800,2019-07-16 07:03:06,12,5,,G9919820190715943822123
600585436863135744,1,800,2019-07-16 07:12:11,12,5,,G9919820190715517478983
600585698390573056,1,800,2019-07-16 07:13:14,12,5,,G9919820190715995385740
600586364668346368,1,800,2019-07-16 07:15:54,12,5,,G9919820190715357472124
600589266367545344,1,800,2019-07-16 07:27:28,12,5,,G9919820190715466866576
600589848851513344,1,800,2019-07-16 07:29:43,12,5,,G9919820190715740416717
600591912172257280,1,800,2019-07-16 07:37:56,12,5,,G9919820190715583958653
600592595768311808,1,1300,2019-07-16 07:40:40,12,8,,G9919820190715386214462
600593823613059072,1,800,2019-07-16 07:45:33,12,5,,G9919820190715152771178
600595134064623616,1,500,2019-07-16 07:50:44,12,3,,G9919820190715546657182
600595435697995776,1,800,2019-07-16 07:51:56,12,5,,G9919820190715339290363
600595585296236544,1,500,2019-07-16 07:52:33,12,3,,G9919820190715973807770
600596486668943360,1,800,2019-07-16 07:56:08,12,5,,G9919820190716583574857
600597617843372032,1,800,2019-07-16 08:00:38,12,5,,G9919820190715849959391
600597684759298048,1,800,2019-07-16 08:00:54,12,5,,G9919820190715960956793
600598123961647104,1,500,2019-07-16 08:02:37,12,3,,G9919820190715517437515
600598338999418880,1,800,2019-07-16 08:03:33,12,5,,G9919820190715491683824
600598812012052480,1,800,2019-07-16 08:05:22,12,5,,G9919820190715600732772
600599034381467648,1,800,2019-07-16 08:06:18,12,5,,G9919820190715403472559
600600434842796032,1,750,2019-07-16 08:11:48,12,5,,G9919820190715280593788
600604769307852800,1,800,2019-07-16 08:29:01,12,5,,G9919820190715977996826
600605980333441024,1,1000,2019-07-16 08:33:54,12,6,,G9919820190715587125326
600606517711863808,1,500,2019-07-16 08:35:59,12,3,,G9919820190715322331672
600608410928414720,1,500,2019-07-16 08:43:39,12,3,,G9919820190715300194837
600609452843859968,1,500,2019-07-16 08:47:38,12,3,,G9919820190715745980604
600610881906147328,1,1300,2019-07-16 08:53:19,12,8,,G9919820190716606382939
600614895666331648,1,750,2019-07-16 09:09:17,12,5,,G9919820190716857610111
600618362472497152,1,1550,2019-07-16 09:23:02,12,9,,G9919820190715886837406
600618997515288576,1,750,2019-07-16 09:25:35,12,5,,G9919820190716416607784
600620338522357760,1,1550,2019-07-16 09:30:54,12,9,,G9919820190715751583313
600621643219337216,1,500,2019-07-16 09:36:06,12,3,,G9919820190716847321526
600630895090597888,1,1250,2019-07-16 10:12:51,12,8,,G9919820190715206516120
600635384379998208,1,750,2019-07-16 10:30:39,12,5,,G9919820190716430659237
600645986754232320,1,500,2019-07-16 11:12:51,12,3,,G9919820190716679727998
600651859597721600,1,1500,2019-07-16 11:36:10,12,9,,G9919820190716262594118
600654219225071616,1,1000,2019-07-16 11:45:31,12,6,,G9919820190716360894752
600656365429456896,1,250,2019-07-16 11:54:04,12,2,,G9919820190716420133924
600656606270586880,1,1000,2019-07-16 11:55:00,12,6,,G9919820190716106850146
600659546536411136,1,750,2019-07-16 12:06:41,12,5,,G9919820190716925713706
600666454076948480,1,1500,2019-07-16 12:34:08,12,9,,G9919820190716413514520
600667289318064128,1,750,2019-07-16 12:37:27,12,5,,G9919820190716128915619
600673250975940608,1,750,2019-07-16 13:01:09,12,5,,G9919820190716872690712
600678066678661120,1,500,2019-07-16 13:20:17,12,3,,G9919820190716470278911
600678688375177216,1,500,2019-07-16 13:22:45,12,3,,G9919820190716304681768
600682656811712512,1,500,2019-07-16 13:38:31,12,3,,G9919820190716646997766
600682810478428160,1,500,2019-07-16 13:39:08,12,3,,G9919820190716333975396
600685807019229184,1,1000,2019-07-16 13:51:02,12,6,,G9919820190716927142471
600686220934119424,1,500,2019-07-16 13:52:41,12,3,,G9919820190716580146556
600693125840633856,1,1500,2019-07-16 14:20:08,12,9,,G9919820190716762834550
600693628246949888,1,1250,2019-07-16 14:22:07,12,8,,G9919820190716230603676
600700171059200000,1,1750,2019-07-16 14:48:07,12,11,,G9919820190716182674191
600704264217559040,1,500,2019-07-16 15:04:23,12,3,,G9919820190716866315343
600706319149694976,1,500,2019-07-16 15:12:32,12,3,,G9919820190716706565838
600708226324889600,1,1000,2019-07-16 15:20:10,12,6,,G9919820190716630478626
600708407267164160,1,500,2019-07-16 15:20:51,12,3,,G9919820190716137283782
600712726179741696,1,500,2019-07-16 15:37:59,12,3,,G9919820190716104906313
600713037292240896,1,500,2019-07-16 15:39:16,12,3,,G9919820190716407914188
600723238590349312,1,500,2019-07-16 16:19:44,12,3,,G9919820190716590472823
600731160074518528,1,500,2019-07-16 16:51:16,12,3,,G9919820190716475693456
600734471448166400,1,500,2019-07-16 17:04:22,12,3,,G9919820190716677564384
600737529213222912,1,750,2019-07-16 17:16:38,12,5,,G9919820190716205731249
600740567608983552,1,1000,2019-07-16 17:28:40,12,6,,G9919820190716459321320
600743251741245440,1,500,2019-07-16 17:39:17,12,3,,G9919820190716358580725
600743685310644224,1,500,2019-07-16 17:41:03,12,3,,G9919820190716491714536
600747158643146752,1,3000,2019-07-16 17:54:51,12,18,,G9919820190716420260534
600754993548492800,1,1000,2019-07-16 18:25:58,12,6,,G9919820190716866729413
600757576337981440,1,1000,2019-07-16 18:36:13,12,6,,G9919820190716798934819
600765862600769536,1,750,2019-07-16 19:09:10,12,5,,G9919820190716221549659
600768800123518976,1,500,2019-07-16 19:20:51,12,3,,G9919820190716211680857
600770961851023360,1,1000,2019-07-16 19:29:24,12,6,,G9919820190716256791662
600771065488080896,1,750,2019-07-16 19:29:48,12,5,,G9919820190716567978164
600772714688413696,1,1500,2019-07-16 19:36:24,12,9,,G9919820190716815577530
600772772930519040,1,750,2019-07-16 19:36:37,12,5,,G9919820190716817505734
600772877544849408,1,500,2019-07-16 19:37:00,12,3,,G9919820190716286195776
600775492173299712,1,500,2019-07-16 19:47:27,12,3,,G9919820190716381997545
600777485528858624,1,1250,2019-07-16 19:55:22,12,8,,G9919820190716492242838
600779787513888768,1,500,2019-07-16 20:04:30,12,3,,G9919820190716831901385
600780806901727232,1,750,2019-07-16 20:08:34,12,5,,G9919820190716549549889
600782584737169408,1,1250,2019-07-16 20:15:36,12,8,,G9919820190716823697794
600787674281803776,1,950,2019-07-16 20:35:49,12,6,,G9919820190716540857747
600788240730947584,1,1200,2019-07-16 20:38:06,12,7,,G9919820190716385382319
600788257596243968,1,700,2019-07-16 20:38:08,12,4,,G9919820190716157520353
600789007508439040,1,700,2019-07-16 20:41:07,12,4,,G9919820190716977404306
600789840253943808,1,200,2019-07-16 20:44:27,12,1,,G9919820190716580878697
600790353242488832,1,700,2019-07-16 20:46:28,12,4,,G9919820190716860683438
600791738520436736,1,200,2019-07-16 20:51:58,12,1,,G9919820190716778283147
600793085600858112,1,700,2019-07-16 20:57:19,12,4,,G9919820190716321291121
600793338781630464,1,200,2019-07-16 20:58:21,12,1,,G9919820190716910402717
600796679674789888,1,200,2019-07-16 21:11:37,12,1,,G9919820190716631982123
600797451976179712,1,1150,2019-07-16 21:14:39,12,7,,G9919820190716262997511
600801423306784768,1,1150,2019-07-16 21:30:26,12,7,,G9919820190716910895973
600805376325058560,1,400,2019-07-16 21:46:11,12,2,,G9919820190716463989335
600806341329551360,1,400,2019-07-16 21:49:59,12,2,,G9919820190716360350659
600806399462604800,1,400,2019-07-16 21:50:15,12,2,,G9919820190716490506847
600807326953242624,1,200,2019-07-16 21:53:55,12,1,,G9919820190716244349366
600811788631539712,1,1100,2019-07-16 22:11:37,12,7,,G9919820190716605198581
600812072757886976,1,1350,2019-07-16 22:12:45,12,8,,G9919820190716955173803
600819311338061824,1,200,2019-07-16 22:41:32,12,1,,G9919820190716582999694
600821661029105664,1,600,2019-07-16 22:50:50,12,4,,G9919820190716861478251
600824064369491968,1,1350,2019-07-16 23:00:25,12,8,,G9919820190716533258303
600827199448154112,1,600,2019-07-16 23:12:53,12,4,,G9919820190716353723553
600829107965526016,1,1800,2019-07-16 23:20:27,12,11,,G9919820190716867212762
600829780404731904,1,2050,2019-07-16 23:23:07,12,12,,G9919820190716924748776
600836300819398656,1,2300,2019-07-16 23:49:03,12,14,,G9919820190716117615969
